update,timesteps,games,games_in_rollout,elapsed_s,steps_per_s,rollout_s,update_s,wait_s,win_rate,win_rate_us,win_rate_ussr,draw_rate,win_rate_vs_pool,win_rate_vs_anchor,ep_len_mean,turn_mean,entropy,k_valid,entropy_ratio,k_eff,approx_kl,clip_fraction,explained_variance,policy_loss,value_loss,entropy_loss,pool_size,anchor
1,8192,7,7,2.7,3126.3,2.6,4.3,,,,,,,,105.9,1.86,1.8117,9.98,0.7876,6.12,0.0,0.0,-0.0102,-0.0001,0.0084,-1.6813,0,random
2,16384,43,36,10.1,2723.1,3.0,4.7,,,,,,,,181.7,3.44,1.7688,9.61,0.7818,5.86,0.0,0.0,-0.0043,-0.0002,0.0407,-1.6616,0,random
3,24576,74,31,18.0,2640.4,3.1,4.7,,,,,,,,225.2,4.1,1.7859,10.21,0.7687,5.96,0.0,0.0,0.0022,-0.0002,0.0347,-1.6755,0,random
4,32768,104,30,26.0,2639.7,3.1,4.8,,,,,,,,263.1,4.7,1.7728,9.84,0.7755,5.89,0.0001,0.0,-0.0167,-0.0005,0.0326,-1.6575,0,random
5,40960,126,22,33.8,2803.3,2.9,5.0,,,,,,,,306.1,5.45,1.7778,10.16,0.7669,5.92,0.0001,0.0,0.068,-0.0005,0.0245,-1.6756,0,random
6,49152,155,29,42.7,2191.2,3.7,5.0,,0.6667,,0.6667,0.0,0.6667,,281.6,5.17,1.7959,10.41,0.7665,6.02,0.0001,0.0,0.1588,-0.0005,0.0297,-1.6712,1,random
7,57344,184,29,51.8,2069.7,4.0,5.2,,0.6667,1.0,0.6,0.0,0.6667,,260.9,5.07,1.7805,10.23,0.7658,5.93,0.0004,0.0,0.134,-0.0007,0.031,-1.6795,1,random
8,65536,217,33,61.4,1890.6,4.3,5.2,,0.8333,1.0,0.6667,0.0,0.8333,,263.2,5.55,1.8131,10.76,0.7632,6.13,0.0004,0.0,0.3476,-0.001,0.0296,-1.6865,1,random
9,73728,257,40,71.5,1716.7,4.8,5.1,,0.6087,0.4375,1.0,0.0,0.6087,,227.9,5.72,1.7842,10.36,0.7631,5.95,0.0006,0.0002,0.3833,-0.001,0.0351,-1.6765,1,random
10,81920,293,36,81.2,1801.8,4.5,5.1,,0.4286,0.125,0.8333,0.0,0.4286,,260.2,5.64,1.7799,10.03,0.7719,5.93,0.0008,0.0002,0.4116,-0.0012,0.0365,-1.6684,1,random
11,90112,327,34,91.1,1771.5,4.6,5.3,,0.5789,0.6667,0.5,0.0,0.5789,,232.9,5.91,1.7952,10.74,0.7561,6.02,0.0021,0.0045,0.5583,-0.0018,0.0302,-1.671,2,random
12,98304,363,36,100.8,1915.7,4.3,5.5,,0.3333,0.1818,0.5714,0.0,0.3333,,226.6,5.28,1.7861,10.06,0.7738,5.97,0.0034,0.0085,0.5655,-0.0021,0.0311,-1.6692,2,random
13,106496,394,31,110.8,1901.5,4.3,5.5,,0.4167,0.0,0.5556,0.0,0.4167,,235.1,5.29,1.7643,10.04,0.765,5.84,0.0034,0.0074,0.624,-0.0025,0.0295,-1.654,2,random
14,114688,429,35,121.1,1759.9,4.7,5.6,,0.4444,0.5,0.4286,0.1111,0.4444,,291.2,6.34,1.7621,10.58,0.747,5.82,0.0043,0.0302,0.754,-0.004,0.0263,-1.6493,2,random
15,122880,466,37,131.6,1685.8,4.9,5.5,,0.5,0.1111,0.8889,0.0,0.5,,224.6,5.41,1.7466,10.39,0.7461,5.74,0.0033,0.0156,0.7862,-0.0024,0.0274,-1.6319,2,random
16,131072,502,36,142.6,1502.9,5.5,5.5,,0.381,0.2,0.5455,0.0,0.381,,218.2,5.75,1.7281,9.73,0.7596,5.63,0.0043,0.0251,0.7468,-0.003,0.0326,-1.6205,3,random
17,139264,536,34,153.8,1461.9,5.6,5.6,,0.5294,0.375,0.6667,0.0,0.5294,,211.7,5.56,1.7444,10.65,0.7375,5.72,0.0024,0.0102,0.7914,-0.0019,0.0274,-1.6429,3,random
18,147456,572,36,164.9,1532.7,5.3,5.6,,0.5217,0.3,0.6923,0.0,0.5217,,223.2,6.03,1.7429,10.6,0.7383,5.71,0.0032,0.0196,0.7596,-0.0029,0.0351,-1.6307,3,random
19,155648,606,34,176.1,1498.1,5.5,5.5,,0.5263,0.125,0.8182,0.0,0.5263,,208.8,5.47,1.7039,10.28,0.7314,5.5,0.004,0.0279,0.8456,-0.0037,0.0245,-1.6123,3,random
20,163840,644,38,187.3,1460.7,5.6,5.0,,0.6,0.2857,0.7692,0.05,0.6,,259.6,6.45,1.7056,10.44,0.7272,5.5,0.0037,0.0212,0.8384,-0.0032,0.0283,-1.5883,3,random
21,172032,679,35,198.5,1332.5,6.1,4.9,,0.3333,0.1818,0.5714,0.0,0.3333,,225.9,5.83,1.7113,10.57,0.7258,5.54,0.0046,0.0256,0.8596,-0.0037,0.0285,-1.5908,4,random
22,180224,719,40,210.3,1211.6,6.8,4.5,,0.5,0.2,0.8,0.0,0.5,,247.8,5.9,1.6965,10.38,0.725,5.46,0.0029,0.0112,0.8486,-0.0025,0.0327,-1.5809,4,random
23,188416,758,39,222.0,1163.0,7.0,4.6,,0.36,0.25,0.4615,0.0,0.36,,190.3,5.33,1.7003,10.79,0.715,5.48,0.0035,0.0287,0.8562,-0.0034,0.0312,-1.5496,4,random
24,196608,793,35,232.9,1310.6,6.3,4.6,,0.4545,0.125,0.6429,0.0,0.4545,,256.2,7.2,1.681,10.37,0.7188,5.37,0.0046,0.0286,0.8653,-0.0037,0.0248,-1.5734,4,random
25,204800,830,37,243.3,1437.6,5.7,4.7,,0.4211,0.2,0.6667,0.0,0.4211,,214.4,5.46,1.694,10.57,0.7184,5.44,0.0033,0.0193,0.8469,-0.004,0.0285,-1.588,4,random
26,212992,861,31,254.0,1396.1,5.9,4.7,,0.3077,0.25,0.4,0.0,0.3077,,215.7,5.35,1.7092,10.89,0.7159,5.52,0.0036,0.0176,0.8707,-0.0034,0.0286,-1.559,5,random
27,221184,902,41,265.0,1318.4,6.2,5.0,,0.5263,0.3,0.7778,0.0,0.5263,,234.0,5.63,1.7276,11.46,0.7085,5.63,0.0034,0.0294,0.8444,-0.003,0.0372,-1.5939,5,random
28,229376,931,29,276.0,1369.8,6.0,5.4,,0.4375,0.2727,0.8,0.0,0.4375,,217.3,5.52,1.686,10.64,0.7129,5.4,0.0035,0.0249,0.8765,-0.0037,0.0218,-1.5755,5,random
29,237568,976,45,287.2,1445.3,5.7,5.4,,0.3182,0.1111,0.4615,0.0,0.3182,,228.7,5.78,1.6876,10.72,0.7114,5.41,0.004,0.0334,0.7953,-0.0045,0.0397,-1.5686,5,random
30,245760,1017,41,298.7,1365.3,6.0,5.5,,0.5714,0.2727,0.9,0.0,0.5714,,210.8,5.24,1.6535,10.48,0.7037,5.23,0.0041,0.0257,0.8271,-0.0044,0.0347,-1.5275,5,random
31,253952,1057,40,310.8,1258.2,6.5,5.6,,0.4615,0.3125,0.7,0.0,0.4615,,187.4,5.2,1.6496,10.75,0.6946,5.2,0.0041,0.0309,0.7806,-0.0042,0.0379,-1.5533,6,random
32,262144,1097,40,323.1,1253.1,6.5,5.1,,0.5556,0.5,0.6667,0.037,0.5556,,213.8,6.03,1.6376,10.5,0.6963,5.14,0.0034,0.0248,0.7663,-0.0043,0.0417,-1.5145,6,random
33,270336,1137,40,334.8,1248.6,6.6,5.0,,0.6,0.5455,0.6667,0.0,0.6,,223.2,5.62,1.6599,11.12,0.689,5.26,0.0035,0.0239,0.8016,-0.0039,0.0338,-1.5426,6,random
34,278528,1170,33,346.4,1249.4,6.6,4.7,,0.44,0.1,0.6667,0.0,0.44,,187.2,6.03,1.627,10.3,0.6975,5.09,0.0028,0.018,0.8088,-0.0039,0.0284,-1.5207,6,random
35,286720,1209,39,357.7,1271.1,6.4,4.6,,0.6087,0.4167,0.8182,0.0,0.6087,,220.3,6.05,1.6617,10.7,0.7011,5.27,0.0034,0.0285,0.8164,-0.004,0.03,-1.5093,6,random
36,294912,1246,37,368.6,1304.5,6.3,4.5,,0.5882,0.4444,0.75,0.0,0.5882,,213.7,5.35,1.5995,10.58,0.678,4.95,0.0034,0.0269,0.8211,-0.0038,0.0301,-1.5109,7,random
37,303104,1281,35,379.5,1296.6,6.3,4.6,,0.4667,0.2222,0.8333,0.0,0.4667,,233.9,5.57,1.6244,11.2,0.6725,5.08,0.0059,0.04,0.8254,-0.0057,0.0294,-1.4852,7,random
38,311296,1308,27,390.8,1242.0,6.6,4.8,,0.9286,0.8333,1.0,0.0,0.9286,,258.1,6.78,1.5862,10.9,0.664,4.89,0.0049,0.037,0.8239,-0.0042,0.0243,-1.4776,7,random
39,319488,1351,43,401.9,1309.2,6.3,4.9,,0.76,0.6364,0.8571,0.0,0.76,,239.9,6.4,1.6424,11.25,0.6786,5.17,0.0047,0.0334,0.7555,-0.0056,0.039,-1.4676,7,random
40,327680,1395,44,412.9,1378.6,5.9,4.9,,0.6667,0.4286,0.7857,0.0,0.6667,,207.0,5.23,1.5996,10.8,0.6723,4.95,0.0046,0.0358,0.8114,-0.005,0.0298,-1.4999,7,random
41,335872,1431,36,423.6,1427.5,5.7,5.0,,0.5263,0.5556,0.5,0.0,0.5263,,180.0,4.81,1.6406,11.22,0.6787,5.16,0.0039,0.0267,0.7611,-0.0049,0.0379,-1.4798,8,random
42,344064,1466,35,435.1,1288.4,6.4,5.2,,0.6923,0.5,0.8571,0.0,0.6923,,234.5,5.51,1.5631,10.41,0.6672,4.77,0.0037,0.0242,0.8146,-0.0049,0.0291,-1.4917,8,random
43,352256,1511,45,446.6,1327.3,6.2,5.4,,0.6207,0.4,0.8571,0.0,0.6207,,186.2,5.29,1.6122,10.83,0.6767,5.01,0.0037,0.0229,0.8034,-0.0039,0.0344,-1.4836,8,random
44,360448,1545,34,458.2,1337.5,6.1,5.4,,0.6471,0.5,0.7778,0.0,0.6471,,238.5,6.0,1.5861,10.58,0.6723,4.88,0.0048,0.0333,0.8333,-0.0049,0.0318,-1.4908,8,random
45,368640,1581,36,469.5,1423.7,5.8,5.6,,0.4762,0.3636,0.6,0.0,0.4762,,203.2,5.53,1.6235,11.3,0.6697,5.07,0.0048,0.0381,0.7939,-0.0042,0.0362,-1.4706,8,random
46,376832,1603,22,481.0,1435.4,5.7,5.9,,0.6429,0.375,1.0,0.0,0.6429,,248.8,6.36,1.5493,10.69,0.654,4.71,0.0046,0.0311,0.8581,-0.0054,0.023,-1.4608,9,random
47,385024,1640,37,492.0,1620.4,5.1,5.9,,0.7059,0.6,0.8571,0.0,0.7059,,278.2,6.76,1.6347,12.26,0.6523,5.13,0.0046,0.0352,0.8396,-0.005,0.0306,-1.4793,9,random
48,393216,1669,29,503.1,1623.9,5.0,5.8,,0.7333,0.6667,0.7778,0.0,0.7333,,256.1,6.07,1.5342,10.12,0.6629,4.64,0.0044,0.0359,0.7817,-0.0059,0.0316,-1.4173,9,random
49,401408,1711,42,514.6,1464.6,5.6,5.5,,0.75,0.5714,0.8889,0.0,0.75,,246.6,5.57,1.5078,10.34,0.6454,4.52,0.0052,0.0446,0.7042,-0.0056,0.0449,-1.4008,9,random
50,409600,1746,35,526.0,1423.2,5.8,5.4,,0.5714,0.4286,0.8571,0.0,0.5714,,212.6,5.74,1.5029,9.95,0.6542,4.49,0.0048,0.0352,0.8096,-0.0055,0.03,-1.4051,9,random
51,417792,1775,29,537.1,1467.9,5.6,5.3,,0.5625,0.25,0.875,0.0,0.5625,,223.1,5.83,1.5475,11.11,0.6427,4.7,0.0047,0.0375,0.8336,-0.005,0.0242,-1.435,10,random
52,425984,1809,34,547.9,1523.3,5.4,5.2,,0.6471,0.5714,0.7,0.0588,0.6471,,281.9,6.85,1.5217,10.44,0.6489,4.58,0.0054,0.0511,0.8024,-0.0054,0.0324,-1.4169,10,random
53,434176,1835,26,558.2,1646.5,5.0,4.9,,0.5,0.4545,0.6667,0.0,0.5,,238.8,6.08,1.4628,10.37,0.6255,4.32,0.0057,0.0444,0.8348,-0.0053,0.0277,-1.3628,10,random
54,442368,1872,37,568.6,1528.3,5.4,4.7,,0.7647,0.5,1.0,0.0,0.7647,,262.7,6.19,1.4986,11.07,0.6234,4.48,0.0049,0.0396,0.8154,-0.007,0.032,-1.3917,10,random
55,450560,1911,39,578.8,1515.9,5.4,4.6,,0.6316,0.375,0.8182,0.0,0.6316,,268.3,6.46,1.4969,10.61,0.6339,4.47,0.0043,0.0453,0.7977,-0.0049,0.0363,-1.3695,10,random
56,458752,1942,31,589.2,1433.8,5.7,4.4,,0.6154,0.4,0.75,0.0,0.6154,,245.3,6.06,1.4334,10.18,0.6179,4.19,0.0062,0.0561,0.8031,-0.0065,0.0297,-1.3493,11,random
57,466944,1969,27,599.3,1473.7,5.6,4.4,,0.6875,0.6,0.8333,0.0,0.6875,,226.3,6.3,1.4658,10.5,0.6235,4.33,0.0073,0.0479,0.7747,-0.0058,0.0275,-1.3516,11,random
58,475136,2003,34,609.3,1497.5,5.5,4.3,,0.7647,0.7143,0.8,0.0,0.7647,,244.4,5.94,1.4167,9.83,0.6199,4.12,0.0068,0.0581,0.7997,-0.0068,0.0326,-1.3289,11,random
59,483328,2036,33,619.1,1537.8,5.3,4.4,,0.5882,0.2222,1.0,0.0,0.5882,,249.7,6.24,1.4311,10.25,0.6148,4.18,0.0049,0.0335,0.807,-0.0057,0.0335,-1.3185,11,random
60,491520,2074,38,629.1,1473.6,5.6,4.1,,0.5,0.4,0.625,0.0,0.5,,265.0,6.34,1.4074,9.7,0.6195,4.09,0.0056,0.0551,0.7279,-0.0065,0.0395,-1.281,11,random
61,499712,2103,29,639.2,1378.9,5.9,4.2,,0.7857,0.5,1.0,0.0,0.7857,,241.6,6.14,1.3933,9.63,0.6151,4.03,0.0055,0.0457,0.8105,-0.0054,0.026,-1.2874,12,random
62,507904,2137,34,649.0,1477.7,5.5,4.4,,0.375,0.3,0.5,0.0,0.375,,232.4,5.91,1.3942,9.77,0.6118,4.03,0.0049,0.0422,0.7708,-0.0059,0.0303,-1.2634,12,random
63,516096,2164,27,658.8,1546.3,5.3,4.5,,0.5833,0.6667,0.5,0.0,0.5833,,271.2,6.7,1.3617,9.51,0.6046,3.9,0.0066,0.0599,0.7674,-0.0051,0.0358,-1.2338,12,random
64,524288,2202,38,668.9,1481.2,5.5,4.9,,0.7647,0.6667,0.875,0.0,0.7647,,251.3,5.95,1.3609,9.42,0.6067,3.9,0.006,0.045,0.7387,-0.0058,0.037,-1.2619,12,random
65,532480,2241,39,679.7,1395.4,5.9,5.1,,0.6667,0.4545,0.8462,0.0417,0.6667,,200.6,5.46,1.3579,9.37,0.6069,3.89,0.006,0.0589,0.6611,-0.0059,0.0385,-1.2415,12,random
66,540672,2281,40,690.3,1506.4,5.4,5.3,,0.5769,0.3636,0.7333,0.0,0.5769,,226.2,6.17,1.3484,9.41,0.6016,3.85,0.007,0.0663,0.7145,-0.0043,0.0412,-1.2475,13,random
67,548864,2304,23,700.0,1907.9,4.3,5.0,,0.4615,0.3333,0.75,0.0,0.4615,,241.7,6.43,1.3439,9.32,0.6021,3.83,0.0064,0.0651,0.818,-0.0048,0.0254,-1.2315,13,random
68,557056,2343,39,709.8,1755.8,4.7,4.8,,0.5833,0.625,0.5,0.0,0.5833,,292.2,6.44,1.3361,9.21,0.6018,3.8,0.0051,0.0451,0.7419,-0.0052,0.0364,-1.2455,13,random
69,565248,2372,29,719.4,1701.2,4.8,4.5,,0.5833,0.4286,0.8,0.0,0.5833,,238.3,6.0,1.3474,9.25,0.6056,3.85,0.0055,0.0519,0.7351,-0.0064,0.0398,-1.201,13,random
70,573440,2409,37,729.5,1493.0,5.5,4.6,,0.5385,0.6667,0.25,0.0,0.5385,,255.1,6.11,1.3036,8.8,0.5993,3.68,0.0057,0.0533,0.743,-0.0072,0.0371,-1.1912,13,random
71,581632,2448,39,739.9,1461.7,5.6,4.8,,0.6538,0.5714,0.75,0.0,0.6538,,186.7,5.13,1.3381,9.29,0.6003,3.81,0.006,0.0487,0.7461,-0.0063,0.0355,-1.2234,14,random
72,589824,2485,37,750.7,1386.9,5.9,4.7,,0.6364,0.6667,0.6154,0.0,0.6364,,197.6,5.24,1.3088,9.19,0.5901,3.7,0.0085,0.0872,0.7292,-0.0046,0.0394,-1.2256,14,random
73,598016,2512,27,760.8,1552.6,5.3,4.6,,0.5714,0.2,0.7778,0.0714,0.5714,,289.7,6.93,1.3581,10.08,0.5877,3.89,0.0054,0.0535,0.8337,-0.0061,0.0225,-1.2356,14,random
74,606208,2541,29,770.9,1518.3,5.4,4.6,,0.5789,0.1429,0.8333,0.0,0.5789,,265.0,6.93,1.3176,9.69,0.58,3.73,0.0056,0.0531,0.8627,-0.0059,0.0207,-1.2254,14,random
75,614400,2576,35,780.4,1705.8,4.8,4.2,,0.4706,0.3333,0.625,0.0,0.4706,,265.5,6.57,1.2955,8.8,0.5957,3.65,0.0065,0.0494,0.7705,-0.0064,0.0346,-1.203,14,random
76,622592,2606,30,789.9,1599.0,5.1,4.0,,0.6471,0.7778,0.5,0.0,0.6471,,181.2,4.6,1.2772,8.94,0.5829,3.59,0.0089,0.0667,0.7748,-0.0036,0.0325,-1.157,15,random
77,630784,2639,33,799.3,1525.2,5.4,4.1,,0.7273,0.5,1.0,0.0,0.7273,,334.1,7.0,1.2891,8.93,0.5888,3.63,0.006,0.0551,0.8085,-0.0068,0.0256,-1.1692,15,random
78,638976,2669,30,808.7,1580.8,5.2,4.0,,0.5,0.3333,0.8333,0.0,0.5,,221.5,6.0,1.2782,9.63,0.5644,3.59,0.0086,0.0671,0.7918,-0.0074,0.0283,-1.1531,15,random
79,647168,2693,24,817.2,1888.0,4.3,4.7,,0.7778,0.5,1.0,0.0,0.7778,,271.2,6.21,1.2593,9.65,0.5555,3.52,0.0067,0.0564,0.8258,-0.0061,0.028,-1.1465,15,random
80,655360,2719,26,826.7,1764.2,4.6,5.0,,0.7143,0.6667,0.75,0.0,0.7143,,362.2,7.62,1.2351,8.9,0.5651,3.44,0.0052,0.0529,0.8235,-0.0066,0.0298,-1.1205,15,random
81,663552,2752,33,836.9,1606.1,5.1,5.0,,0.5333,0.2857,0.75,0.0,0.5333,,269.4,6.27,1.2397,9.04,0.5632,3.45,0.0062,0.0548,0.7842,-0.0066,0.0346,-1.1393,16,random
82,671744,2782,30,847.5,1479.6,5.5,5.1,,0.5,0.4286,0.6,0.0,0.5,,321.8,7.27,1.3016,9.8,0.5702,3.68,0.0061,0.0475,0.7463,-0.0063,0.0381,-1.1563,16,random
83,679936,2824,42,859.0,1312.6,6.2,4.7,,0.7917,0.7,0.8571,0.0,0.7917,,222.4,5.71,1.2574,9.03,0.5713,3.52,0.0065,0.065,0.7667,-0.0065,0.0337,-1.136,16,random
84,688128,2851,27,869.4,1444.4,5.7,4.7,,0.8235,0.7,1.0,0.0588,0.8235,,208.2,6.07,1.2277,9.27,0.5513,3.41,0.0064,0.0549,0.8522,-0.0048,0.0237,-1.1316,16,random
85,696320,2894,43,880.5,1324.1,6.2,4.4,,0.5263,0.3333,0.8571,0.0,0.5263,,259.0,6.21,1.2388,8.35,0.5836,3.45,0.0063,0.0551,0.7233,-0.0071,0.0426,-1.1152,16,random
86,704512,2928,34,891.5,1260.6,6.5,4.2,,0.6667,0.6923,0.625,0.0,0.6667,,200.3,5.38,1.2859,9.54,0.5702,3.62,0.0114,0.0715,0.7315,-0.0072,0.0451,-1.1757,17,random
87,712704,2967,39,901.2,1548.8,5.3,4.6,,0.7917,0.5556,0.9333,0.0,0.7917,,236.8,6.26,1.2975,9.32,0.5811,3.66,0.0075,0.0696,0.8064,-0.0067,0.0328,-1.176,17,random
88,720896,3004,37,910.6,1740.5,4.7,4.8,,0.5833,0.6667,0.5556,0.0,0.5833,,206.8,4.76,1.2602,8.67,0.5835,3.53,0.0045,0.052,0.7777,-0.004,0.0349,-1.1394,17,random
89,729088,3041,37,919.4,2085.7,3.9,5.2,,0.6842,0.7778,0.6,0.0,0.6842,,207.2,5.11,1.269,9.33,0.5683,3.56,0.0096,0.0693,0.7368,-0.0066,0.037,-1.1586,17,random
90,737280,3070,29,928.8,2031.9,4.0,4.9,,0.7692,0.6,0.875,0.0,0.7692,,195.3,4.45,1.2602,8.86,0.5777,3.53,0.0072,0.0593,0.8106,-0.0061,0.027,-1.1347,17,random
91,745472,3106,36,938.5,1733.3,4.7,4.7,,0.8333,0.875,0.75,0.0,0.8333,,299.5,6.36,1.2736,9.45,0.567,3.57,0.0059,0.058,0.7438,-0.007,0.04,-1.1687,18,random
92,753664,3132,26,948.9,1466.6,5.6,4.7,,0.8462,0.75,1.0,0.0,0.8462,,253.6,5.88,1.2453,8.96,0.5679,3.47,0.0067,0.0557,0.7724,-0.0063,0.0295,-1.1194,18,random
93,761856,3163,31,958.7,1646.0,5.0,4.6,,0.5,0.375,0.6667,0.0,0.5,,279.2,6.77,1.2351,8.76,0.569,3.44,0.008,0.0594,0.8205,-0.0065,0.0298,-1.1427,18,random
94,770048,3195,32,968.7,1528.0,5.4,4.5,,0.8125,0.7,1.0,0.0,0.8125,,265.3,6.38,1.2904,9.96,0.5614,3.63,0.0064,0.065,0.8077,-0.0058,0.0267,-1.1699,18,random
95,778240,3219,24,978.7,1510.8,5.4,4.2,,0.8182,0.6,1.0,0.0,0.8182,,274.0,6.46,1.2655,9.5,0.5622,3.54,0.0066,0.0721,0.8682,-0.0042,0.0198,-1.1163,18,random
96,786432,3253,34,989.1,1365.1,6.0,4.4,,0.65,0.5714,0.6923,0.0,0.65,,263.2,6.79,1.2287,9.09,0.5566,3.42,0.0067,0.0572,0.8282,-0.0073,0.0314,-1.1048,19,random
97,794624,3289,36,999.3,1427.5,5.7,4.5,,0.875,0.8571,0.8889,0.0,0.875,,271.1,6.14,1.2421,9.29,0.5571,3.46,0.0058,0.0562,0.8044,-0.0061,0.032,-1.1331,19,random
98,802816,3323,34,1008.9,1623.8,5.0,4.1,,0.65,0.625,0.6667,0.0,0.65,,236.8,6.09,1.2114,9.03,0.5505,3.36,0.0074,0.0567,0.7749,-0.0079,0.0367,-1.114,19,random
99,811008,3353,30,1018.3,1575.6,5.2,4.0,,0.7273,0.5,0.8571,0.0,0.7273,,249.6,5.67,1.2069,8.81,0.5547,3.34,0.007,0.0697,0.8042,-0.0053,0.0342,-1.096,19,random
100,819200,3377,24,1028.0,1450.6,5.6,4.0,,0.7857,0.5,0.9,0.0,0.7857,,206.5,5.58,1.1505,8.06,0.5514,3.16,0.0082,0.0656,0.8619,-0.0058,0.0246,-1.0753,19,random
101,827392,3418,41,1038.1,1361.1,6.0,4.0,,0.8,0.6,0.8667,0.0,0.8,,269.8,6.05,1.2153,9.29,0.5453,3.37,0.0063,0.0703,0.7874,-0.0065,0.0434,-1.1029,20,random
102,835584,3453,35,1049.0,1210.6,6.8,4.3,,0.8421,0.75,1.0,0.0,0.8421,,256.9,6.34,1.1836,8.87,0.5423,3.27,0.0077,0.07,0.7891,-0.0058,0.0343,-1.0951,20,random
103,843776,3484,31,1059.4,1352.5,6.1,4.5,,0.75,0.5,1.0,0.0,0.75,,276.1,6.68,1.2273,9.83,0.5371,3.41,0.0065,0.0624,0.7919,-0.006,0.0303,-1.1188,20,random
104,851968,3521,37,1070.5,1267.7,6.5,4.8,,0.65,0.7273,0.5556,0.0,0.65,,230.6,6.11,1.2577,10.07,0.5446,3.52,0.0055,0.06,0.7305,-0.0071,0.0401,-1.1553,20,random
105,860160,3560,39,1081.2,1404.9,5.8,5.1,,0.5714,0.5,0.6667,0.0,0.5714,,252.9,6.21,1.2711,10.13,0.5489,3.56,0.0071,0.0663,0.7261,-0.007,0.0383,-1.1296,20,random
106,868352,3598,38,1091.8,1524.1,5.4,5.2,,0.7826,0.8333,0.7273,0.0,0.7826,,201.1,5.21,1.2782,9.98,0.5556,3.59,0.0058,0.0573,0.7745,-0.0071,0.0383,-1.1511,21,random
107,876544,3627,29,1102.0,1695.4,4.8,5.2,,0.8947,0.9,0.8889,0.0,0.8947,,222.0,5.9,1.2512,10.46,0.5331,3.49,0.0065,0.064,0.796,-0.0069,0.0318,-1.1463,21,random
108,884736,3657,30,1111.8,1834.8,4.5,5.3,,0.7895,0.9,0.6667,0.0526,0.7895,,211.9,5.6,1.2044,9.48,0.5354,3.33,0.0062,0.0561,0.8327,-0.0067,0.027,-1.1288,21,random
109,892928,3692,35,1121.8,1769.5,4.6,5.3,,0.7895,0.7,0.8889,0.0,0.7895,,227.4,5.43,1.2334,10.07,0.534,3.43,0.0064,0.0665,0.8342,-0.0078,0.0286,-1.1028,21,random
110,901120,3724,32,1131.7,1849.9,4.4,5.1,,0.8,0.625,1.0,0.0,0.8,,261.3,5.78,1.2083,9.68,0.5322,3.35,0.0067,0.0666,0.8172,-0.0079,0.0286,-1.0839,21,random
111,909312,3760,36,1141.9,1629.1,5.0,5.1,,0.8571,0.8,1.0,0.0,0.8571,,268.2,5.72,1.1901,9.81,0.5211,3.29,0.0079,0.0597,0.7844,-0.0066,0.0347,-1.1036,22,random
112,917504,3793,33,1151.7,1794.4,4.6,4.7,,0.7222,0.6364,0.8571,0.0,0.7222,,241.2,5.82,1.1985,9.82,0.5248,3.32,0.0069,0.0604,0.8179,-0.0072,0.0279,-1.1058,22,random
113,925696,3814,21,1161.0,1796.6,4.6,4.5,,0.8182,0.6667,1.0,0.0,0.8182,,248.8,6.0,1.2494,10.75,0.5261,3.49,0.0068,0.0572,0.8387,-0.0075,0.024,-1.1067,22,random
114,933888,3839,25,1170.3,1732.3,4.7,4.2,,0.7778,0.6,1.0,0.0,0.7778,,349.2,7.6,1.2282,10.63,0.5197,3.41,0.0095,0.0656,0.8275,-0.0063,0.0263,-1.113,22,random
115,942080,3861,22,1179.7,1614.6,5.1,4.1,,0.6667,0.6667,0.6667,0.0,0.6667,,305.8,7.0,1.1761,10.69,0.4964,3.24,0.0091,0.0849,0.778,-0.0068,0.0315,-1.0787,22,random
116,950272,3883,22,1188.9,1632.3,5.0,4.6,,1.0,1.0,1.0,0.0,1.0,,382.3,7.5,1.1391,10.29,0.4886,3.12,0.0082,0.0785,0.823,-0.0059,0.0242,-1.0702,23,random
117,958464,3908,25,1198.6,1614.1,5.1,4.8,,0.6364,0.8,0.5,0.0,0.6364,,336.4,7.4,1.1913,10.77,0.5012,3.29,0.0065,0.0786,0.7915,-0.0061,0.032,-1.0829,23,random
118,966656,3940,32,1209.1,1471.7,5.6,4.7,,0.8333,0.8571,0.8182,0.0,0.8333,,297.7,7.16,1.1812,10.56,0.501,3.26,0.0063,0.0654,0.8447,-0.0076,0.0256,-1.0779,23,random
119,974848,3966,26,1218.6,1772.6,4.6,5.0,,0.6923,0.5,1.0,0.0,0.6923,,355.7,7.77,1.1617,10.11,0.5021,3.2,0.007,0.0699,0.8696,-0.0063,0.0193,-1.0598,23,random
120,983040,3990,24,1228.2,1801.6,4.5,5.1,,0.7143,0.5714,0.8571,0.0,0.7143,,293.1,7.25,1.1334,10.13,0.4895,3.11,0.0077,0.0778,0.8624,-0.0075,0.0204,-1.07,23,random
121,991232,4008,18,1238.0,1811.8,4.5,5.1,,0.75,0.6667,0.8,0.0,0.75,,350.8,7.28,1.1334,10.04,0.4913,3.11,0.0077,0.0677,0.8667,-0.0058,0.0222,-1.0297,24,random
122,999424,4041,33,1248.5,1548.0,5.3,5.1,,0.6667,0.6,0.8,0.0,0.6667,,351.9,7.79,1.1044,9.72,0.4857,3.02,0.0055,0.0596,0.8866,-0.007,0.0211,-1.0357,24,random
123,1007616,4068,27,1259.0,1547.3,5.3,5.0,,0.7333,0.7,0.8,0.0667,0.7333,,299.0,7.15,1.1258,9.72,0.495,3.08,0.0079,0.0674,0.8536,-0.0075,0.0234,-1.0255,24,random
