update,timesteps,games,games_in_rollout,elapsed_s,steps_per_s,rollout_s,update_s,wait_s,win_rate,win_rate_us,win_rate_ussr,draw_rate,win_rate_vs_pool,win_rate_vs_anchor,ep_len_mean,turn_mean,entropy,k_valid,entropy_ratio,k_eff,approx_kl,clip_fraction,explained_variance,policy_loss,value_loss,entropy_loss,pool_size,anchor
338,2772032,9906,19,956.6,2605.7,3.1,8.5,1.98,0.7,0.5,1.0,0.0,0.7,,395.3,6.53,0.8895,17.23,0.3125,2.43,0.0076,0.0682,0.9021,-0.0084,0.0126,-0.825,67,random
339,2780224,9925,19,968.4,2581.9,3.2,8.5,1.93,0.9,0.75,1.0,0.0,0.9,,343.6,5.63,0.8887,17.68,0.3094,2.43,0.0118,0.0861,0.8334,-0.0048,0.0201,-0.7633,67,random
340,2788416,9954,29,980.0,2765.3,3.0,8.5,1.82,0.7333,0.6,1.0,0.0,0.7333,,376.1,6.41,0.8498,17.15,0.299,2.34,0.01,0.0737,0.88,-0.0072,0.0186,-0.7505,67,random
341,2796608,9975,21,991.7,2662.8,3.1,8.5,1.92,0.5,0.25,1.0,0.0,0.5,,414.5,6.14,0.8695,16.55,0.3098,2.39,0.0078,0.0793,0.8912,-0.0092,0.0149,-0.769,68,random
342,2804800,9995,20,1003.4,2646.6,3.1,8.4,1.93,0.4545,0.0,0.7143,0.0,0.4545,,284.1,5.3,0.8396,15.65,0.3053,2.32,0.0165,0.0885,0.8492,-0.0064,0.0213,-0.7404,68,random
343,2812992,10022,27,1015.1,2749.2,3.0,8.5,1.81,0.6667,0.4,0.8571,0.0,0.6667,,441.0,6.89,0.8603,16.92,0.3041,2.36,0.0088,0.0676,0.881,-0.0061,0.0138,-0.7709,68,random
344,2821184,10036,14,1026.7,2704.7,3.0,8.5,1.9,1.0,1.0,1.0,0.0,1.0,,358.4,6.64,0.903,16.92,0.3193,2.47,0.0071,0.0644,0.8381,-0.0083,0.0185,-0.8021,68,random
345,2829376,10062,26,1038.8,2418.6,3.4,8.4,2.2,0.7273,0.6,0.8333,0.0,0.7273,,349.2,5.81,0.8614,16.48,0.3074,2.37,0.0101,0.0903,0.8836,-0.0074,0.0182,-0.7932,68,random
346,2837568,10084,22,1050.6,2555.4,3.2,8.5,2.04,0.4545,0.4444,0.5,0.0,0.4545,,446.0,7.09,0.9069,17.22,0.3186,2.48,0.0068,0.0641,0.9053,-0.0064,0.0165,-0.8162,69,random
347,2845760,10111,27,1062.5,2538.6,3.2,8.3,2.05,0.8,0.625,1.0,0.0,0.8,,309.9,5.74,0.923,16.75,0.3275,2.52,0.0072,0.0662,0.8882,-0.0088,0.0189,-0.8086,69,random
348,2853952,10129,18,1074.0,2661.7,3.1,8.8,1.92,1.0,1.0,1.0,0.0,1.0,,404.1,5.94,0.8936,16.55,0.3184,2.44,0.0078,0.0616,0.8696,-0.0071,0.0241,-0.803,69,random
349,2862144,10149,20,1086.4,2409.9,3.4,8.1,2.15,0.75,0.5714,1.0,0.0,0.75,,365.1,6.7,0.9404,16.68,0.3341,2.56,0.0089,0.0803,0.9161,-0.006,0.0142,-0.8473,69,random
350,2870336,10173,24,1097.7,2691.5,3.0,8.1,1.82,0.7692,0.8,0.75,0.0,0.7692,,369.4,6.33,0.9064,16.52,0.3232,2.48,0.0082,0.0844,0.901,-0.0084,0.0165,-0.8269,69,random
351,2878528,10191,18,1108.8,2840.4,2.9,8.0,1.75,0.7,0.5,1.0,0.0,0.7,,346.0,6.17,0.8953,16.19,0.3215,2.45,0.0091,0.082,0.8999,-0.0086,0.0142,-0.8147,70,random
352,2886720,10211,20,1120.0,2693.1,3.0,8.0,1.91,0.6667,0.4,1.0,0.0,0.6667,,341.2,5.9,0.9279,16.36,0.332,2.53,0.0113,0.0879,0.9316,-0.0096,0.0094,-0.8611,70,random
353,2894912,10241,30,1131.5,2485.8,3.3,8.0,2.04,0.75,0.3333,1.0,0.0,0.75,,457.1,6.67,0.9638,16.86,0.3412,2.62,0.0106,0.0769,0.8805,-0.0098,0.0203,-0.8344,70,random
354,2903104,10261,20,1142.9,2451.0,3.3,8.0,2.19,0.5385,0.4,0.625,0.0,0.5385,,287.8,5.25,0.867,15.94,0.3132,2.38,0.0083,0.0841,0.8999,-0.0032,0.0179,-0.7997,70,random
355,2911296,10288,27,1154.4,2472.8,3.3,8.0,2.14,0.625,0.4545,1.0,0.0,0.625,,344.6,6.26,0.8713,16.08,0.3137,2.39,0.0076,0.0686,0.9024,-0.0083,0.0176,-0.7935,70,random
356,2919488,10314,26,1165.6,2666.7,3.1,8.0,1.9,0.7273,0.6667,0.8,0.0,0.7273,,392.3,6.38,0.9061,16.98,0.3199,2.47,0.0073,0.063,0.9255,-0.0079,0.0152,-0.7845,71,random
357,2927680,10336,22,1177.0,2555.5,3.2,8.1,2.06,0.4615,0.3333,0.75,0.0,0.4615,,287.9,5.59,0.9294,17.18,0.3268,2.53,0.0077,0.0702,0.9026,-0.007,0.0204,-0.8167,71,random
358,2935872,10357,21,1188.8,2331.4,3.5,8.2,2.4,0.6667,0.25,1.0,0.0,0.6667,,378.0,6.0,0.9403,16.93,0.3323,2.56,0.009,0.0734,0.8951,-0.0079,0.0172,-0.8242,71,random
359,2944064,10379,22,1200.5,2461.9,3.3,8.2,2.18,0.6429,0.6,0.6667,0.0,0.6429,,332.0,6.23,0.8925,16.5,0.3184,2.44,0.0082,0.0749,0.9272,-0.0081,0.0136,-0.8313,71,random
360,2952256,10404,25,1212.0,2537.5,3.2,8.2,2.05,0.6154,0.4286,0.8333,0.0,0.6154,,392.4,6.84,0.9201,15.81,0.3333,2.51,0.0077,0.0736,0.9096,-0.006,0.0181,-0.8333,71,random
361,2960448,10419,15,1223.6,2540.2,3.2,8.2,2.1,1.0,1.0,1.0,0.0,1.0,,387.5,6.07,0.9156,16.58,0.3261,2.5,0.0091,0.0735,0.9233,-0.0081,0.015,-0.8214,72,random
362,2968640,10446,27,1235.2,2464.2,3.3,8.3,2.15,0.5,0.75,0.375,0.0,0.5,,383.0,6.74,0.9495,17.6,0.331,2.58,0.0099,0.0817,0.8413,-0.0082,0.0268,-0.8298,72,random
363,2976832,10466,20,1247.1,2405.4,3.4,8.1,2.22,0.5833,0.5,0.625,0.0,0.5833,,384.0,6.95,0.8544,16.56,0.3043,2.35,0.0085,0.07,0.8638,-0.009,0.0182,-0.78,72,random
364,2985024,10486,20,1258.9,2386.2,3.4,8.0,2.2,0.7273,0.75,0.6667,0.0,0.7273,,392.5,7.05,0.8853,16.38,0.3166,2.42,0.0105,0.0707,0.916,-0.0082,0.0143,-0.7827,72,random
365,2993216,10512,26,1270.0,2736.2,3.0,8.1,1.75,0.5455,0.4,0.6667,0.0,0.5455,,258.7,4.5,0.8569,16.44,0.3061,2.36,0.0157,0.0718,0.8594,-0.007,0.0268,-0.7589,72,random
366,3001408,10533,21,1281.3,2642.9,3.1,8.1,1.91,0.9,0.8333,1.0,0.0,0.9,,414.2,6.81,0.8438,16.65,0.3001,2.33,0.0084,0.064,0.8985,-0.0085,0.0146,-0.7775,73,random
367,3009600,10553,20,1292.8,2526.2,3.2,8.1,2.07,0.8,0.5,1.0,0.0,0.8,,460.8,6.7,0.8797,16.85,0.3115,2.41,0.0077,0.0656,0.9169,-0.009,0.0133,-0.7827,73,random
368,3017792,10579,26,1304.5,2360.3,3.5,8.2,2.26,0.6,0.25,0.8333,0.0,0.6,,391.0,6.15,0.8461,16.57,0.3014,2.33,0.0098,0.0801,0.8886,-0.0075,0.0187,-0.7856,73,random
369,3025984,10604,25,1316.3,2336.9,3.5,8.1,2.33,0.5625,0.4444,0.7143,0.0,0.5625,,335.8,6.64,0.8458,16.04,0.3048,2.33,0.0123,0.074,0.8736,-0.0072,0.0215,-0.7352,73,random
370,3034176,10628,24,1328.0,2375.6,3.4,8.4,2.28,0.6875,0.625,0.75,0.0,0.6875,,307.5,6.04,0.8355,15.61,0.304,2.31,0.0066,0.0662,0.8936,-0.0078,0.0179,-0.7825,73,random
371,3042368,10656,28,1339.8,2498.0,3.3,8.4,2.11,0.6667,0.625,0.7143,0.0,0.6667,,302.3,5.46,0.899,16.16,0.3231,2.46,0.0085,0.0663,0.8742,-0.0074,0.0227,-0.7893,74,random
372,3050560,10681,25,1351.6,2502.4,3.3,8.3,2.09,1.0,1.0,1.0,0.0,1.0,,309.2,5.8,0.8517,17.26,0.299,2.34,0.0101,0.0747,0.8968,-0.0072,0.0148,-0.7847,74,random
373,3058752,10695,14,1363.2,2594.9,3.2,8.3,2.01,0.8333,0.8,1.0,0.0,0.8333,,370.0,5.57,0.8287,17.34,0.2905,2.29,0.0089,0.0802,0.877,-0.0069,0.0164,-0.7755,74,random
374,3066944,10718,23,1375.0,2415.5,3.4,8.3,2.22,0.7857,0.8182,0.6667,0.0,0.7857,,353.7,6.39,0.8545,16.92,0.3021,2.35,0.0105,0.0834,0.9046,-0.0078,0.0187,-0.8368,74,random
375,3075136,10743,25,1386.8,2410.5,3.4,8.4,2.24,0.875,0.6667,1.0,0.0,0.875,,451.2,6.92,0.9039,16.77,0.3206,2.47,0.0102,0.0774,0.8552,-0.0071,0.0219,-0.8203,74,random
376,3083328,10761,18,1398.7,2480.3,3.3,8.4,2.15,0.6667,0.4,0.8571,0.0,0.6667,,291.4,5.94,0.8652,17.02,0.3052,2.38,0.0096,0.0904,0.8889,-0.0075,0.0184,-0.797,75,random
377,3091520,10786,25,1410.3,2654.5,3.1,8.5,1.89,0.6154,0.5,0.7143,0.0,0.6154,,410.6,7.16,0.9216,17.33,0.3231,2.51,0.0077,0.0674,0.9032,-0.009,0.0159,-0.8179,75,random
378,3099712,10802,16,1422.2,2485.4,3.3,8.3,2.16,0.6,0.5,0.6667,0.0,0.6,,466.7,6.81,0.9014,17.0,0.3182,2.46,0.0064,0.0616,0.8964,-0.0078,0.0144,-0.81,75,random
379,3107904,10824,22,1434.2,2355.5,3.5,8.0,2.27,0.5455,0.2857,1.0,0.0,0.5455,,366.5,6.23,0.9303,17.42,0.3256,2.54,0.0094,0.0769,0.9162,-0.0066,0.0126,-0.8281,75,random
380,3116096,10840,16,1445.4,2625.3,3.1,7.9,1.98,0.8182,0.6667,0.875,0.0,0.8182,,367.5,7.69,0.9258,17.24,0.3252,2.52,0.0075,0.0694,0.9158,-0.0078,0.0133,-0.8286,75,random
381,3124288,10865,25,1456.6,2593.1,3.2,8.5,1.97,0.875,0.75,1.0,0.0,0.875,,407.2,6.08,0.902,16.52,0.3216,2.46,0.0089,0.0699,0.835,-0.0086,0.0263,-0.8494,76,random
382,3132480,10885,20,1468.3,2664.5,3.1,8.4,1.92,0.4615,0.1429,0.8333,0.0,0.4615,,401.8,7.45,0.9546,16.94,0.3374,2.6,0.0093,0.0739,0.8831,-0.0091,0.0165,-0.8443,76,random
383,3140672,10897,12,1479.8,2740.7,3.0,8.1,1.8,1.0,1.0,1.0,0.0,1.0,,477.4,7.25,0.8829,16.73,0.3134,2.42,0.0107,0.0697,0.8848,-0.0074,0.0135,-0.799,76,random
384,3148864,10919,22,1491.2,2646.1,3.1,8.4,1.91,0.6364,0.8,0.5,0.1818,0.6364,,382.7,6.73,0.8807,17.12,0.3101,2.41,0.0088,0.0835,0.8355,-0.0075,0.0224,-0.7866,76,random
385,3157056,10940,21,1502.7,2807.5,2.9,8.0,1.74,0.5,0.5,0.5,0.0,0.5,,432.1,6.67,0.9032,17.33,0.3167,2.47,0.0089,0.0783,0.8552,-0.0079,0.0179,-0.7922,76,random
386,3165248,10957,17,1514.0,2558.8,3.2,8.3,1.99,0.6667,0.3333,1.0,0.0,0.6667,,514.4,7.82,0.8537,17.43,0.2987,2.35,0.0112,0.0822,0.8807,-0.0077,0.0141,-0.7621,77,random
387,3173440,10982,25,1525.7,2596.5,3.2,8.1,1.96,0.7,0.8,0.6,0.1,0.7,,387.0,6.28,0.8658,16.76,0.3071,2.38,0.0137,0.0821,0.8364,-0.0078,0.0251,-0.7641,77,random
388,3181632,10999,17,1536.6,3148.1,2.6,8.2,1.46,0.75,0.6667,1.0,0.0,0.75,,432.3,7.53,0.8386,17.12,0.2953,2.31,0.0128,0.0922,0.9135,-0.0075,0.013,-0.7449,77,random
389,3189824,11015,16,1547.8,2914.6,2.8,8.0,1.68,0.6,0.5,0.6667,0.0,0.6,,482.0,7.31,0.8613,17.28,0.3023,2.37,0.0085,0.0829,0.8632,-0.0084,0.0181,-0.7433,77,random
390,3198016,11035,20,1558.9,2759.9,3.0,8.2,1.82,0.6667,0.8333,0.3333,0.0,0.6667,,379.1,6.45,0.8195,16.81,0.2904,2.27,0.0129,0.0741,0.8871,-0.0075,0.0137,-0.7421,77,random
391,3206208,11052,17,1570.6,2440.6,3.4,8.0,2.17,0.8,0.5,1.0,0.0,0.8,,437.5,6.59,0.8747,17.11,0.308,2.4,0.0091,0.0745,0.9063,-0.0072,0.0151,-0.7978,78,random
392,3214400,11081,29,1582.3,2307.2,3.6,8.1,2.36,0.8824,0.8333,1.0,0.0,0.8824,,332.2,5.79,0.845,17.51,0.2952,2.33,0.0089,0.0653,0.9023,-0.0085,0.0158,-0.7641,78,random
393,3222592,11108,27,1594.1,2307.8,3.5,8.0,2.38,0.7647,0.5714,0.9,0.0,0.7647,,387.2,7.07,0.8096,16.76,0.2872,2.25,0.0089,0.0812,0.8883,-0.0083,0.018,-0.7687,78,random
394,3230784,11126,18,1605.9,2251.7,3.6,8.4,2.52,0.625,0.6667,0.6,0.0,0.625,,437.8,7.17,0.8462,16.05,0.3048,2.33,0.0099,0.0768,0.875,-0.0087,0.0143,-0.7289,78,random
395,3238976,11155,29,1617.8,2423.8,3.4,8.4,2.22,0.4,0.2,0.5,0.0,0.4,,334.4,6.31,0.7762,14.9,0.2874,2.17,0.0136,0.0835,0.8252,-0.0063,0.0256,-0.7182,78,random
396,3247168,11169,14,1629.7,2486.1,3.3,8.0,2.05,0.8571,0.5,1.0,0.0,0.8571,,368.5,6.86,0.7898,16.9,0.2794,2.2,0.0088,0.0559,0.8256,-0.0073,0.02,-0.7103,79,random
397,3255360,11193,24,1641.0,2660.0,3.1,8.0,1.94,0.8462,1.0,0.75,0.0,0.8462,,347.9,6.38,0.7757,16.76,0.2752,2.17,0.0081,0.0751,0.8614,-0.0076,0.0197,-0.7003,79,random
398,3263552,11209,16,1652.3,2628.2,3.1,8.0,1.98,0.8571,1.0,0.75,0.0,0.8571,,439.2,7.25,0.8049,16.58,0.2866,2.24,0.0069,0.0757,0.9337,-0.008,0.0095,-0.7274,79,random
399,3271744,11226,17,1663.6,2593.7,3.2,8.1,2.02,1.0,1.0,1.0,0.0,1.0,,402.2,7.18,0.8448,17.52,0.295,2.33,0.0084,0.081,0.9364,-0.011,0.0117,-0.7468,79,random
400,3279936,11243,17,1675.2,2488.2,3.3,8.3,2.06,0.75,0.6667,0.8,0.0,0.75,,421.9,7.06,0.8236,17.68,0.2867,2.28,0.0088,0.0721,0.9256,-0.008,0.0171,-0.7375,79,random
401,3288128,11270,27,1687.0,2425.0,3.4,8.3,2.17,0.625,0.5,1.0,0.0,0.625,,472.3,6.93,0.789,17.0,0.2785,2.2,0.0129,0.0872,0.9099,-0.0061,0.021,-0.7326,80,random
402,3296320,11297,27,1699.3,2162.7,3.8,8.3,2.62,0.8,0.7143,0.875,0.0,0.8,,369.3,6.56,0.7868,16.66,0.2797,2.2,0.0089,0.0725,0.9164,-0.0071,0.0154,-0.7097,80,random
403,3304512,11314,17,1711.4,2237.5,3.7,8.2,2.46,0.6923,0.6667,0.7143,0.0,0.6923,,275.9,5.71,0.7553,16.7,0.2683,2.13,0.0115,0.0648,0.9098,-0.0066,0.015,-0.6915,80,random
404,3312704,11340,26,1723.3,2288.0,3.6,8.3,2.42,0.9286,1.0,0.8571,0.0,0.9286,,420.9,7.42,0.7946,17.35,0.2785,2.21,0.0082,0.0665,0.9122,-0.0082,0.0182,-0.7111,80,random
405,3320896,11362,22,1735.3,2349.3,3.5,8.3,2.33,0.8824,0.7778,1.0,0.0,0.8824,,282.7,6.05,0.8052,17.43,0.2817,2.24,0.0079,0.0686,0.9546,-0.0086,0.0095,-0.7265,80,random
406,3329088,11379,17,1747.3,2324.4,3.5,8.3,2.35,0.9,0.8571,1.0,0.0,0.9,,383.6,7.0,0.8272,17.07,0.2915,2.29,0.0101,0.0824,0.9055,-0.007,0.0176,-0.7439,81,random
407,3337280,11403,24,1759.3,2354.6,3.5,8.3,2.32,0.7273,0.6667,0.8,0.0,0.7273,,393.4,6.62,0.8258,16.98,0.2916,2.28,0.0083,0.0704,0.9199,-0.0083,0.0162,-0.7377,81,random
408,3345472,11419,16,1771.2,2408.8,3.4,8.4,2.24,0.625,0.6,0.6667,0.0,0.625,,403.2,7.12,0.7908,16.5,0.2821,2.21,0.0094,0.0765,0.844,-0.0075,0.0276,-0.7238,81,random
409,3353664,11444,25,1783.2,2356.4,3.5,8.4,2.31,0.6667,0.75,0.625,0.0,0.6667,,455.4,7.84,0.8075,16.52,0.288,2.24,0.01,0.0805,0.8946,-0.0072,0.0178,-0.7301,81,random
410,3361856,11467,23,1795.1,2452.7,3.3,8.3,2.18,0.7143,0.6,0.7778,0.0,0.7143,,392.3,7.22,0.7693,17.37,0.2695,2.16,0.0079,0.0658,0.8846,-0.0089,0.0194,-0.7195,81,random
411,3370048,11483,16,1806.7,2621.0,3.1,8.4,1.98,1.0,1.0,1.0,0.0,1.0,,291.4,6.0,0.7668,16.72,0.2723,2.15,0.0093,0.0845,0.9206,-0.0098,0.0121,-0.7031,82,random
412,3378240,11502,19,1818.5,2575.2,3.2,8.4,2.01,0.7,0.6667,0.75,0.0,0.7,,377.8,6.68,0.7825,17.55,0.2731,2.19,0.0095,0.0713,0.8587,-0.0079,0.0204,-0.6995,82,random
413,3386432,11527,25,1830.4,2431.0,3.4,8.3,2.19,1.0,1.0,1.0,0.0,1.0,,445.7,6.8,0.7513,17.4,0.2631,2.12,0.0082,0.0641,0.8762,-0.0091,0.0211,-0.6645,82,random
414,3394624,11545,18,1842.4,2340.1,3.5,8.3,2.35,0.9,0.8,1.0,0.0,0.9,,436.0,7.67,0.7386,16.43,0.2639,2.09,0.0105,0.0795,0.9166,-0.0084,0.0134,-0.6958,82,random
415,3402816,11567,22,1854.3,2380.7,3.4,8.3,2.26,0.5385,0.25,1.0,0.0,0.5385,,372.5,6.82,0.7654,17.02,0.27,2.15,0.0075,0.0659,0.8533,-0.0079,0.0233,-0.6891,82,random
416,3411008,11586,19,1866.1,2491.4,3.3,8.1,2.15,0.8333,0.6667,1.0,0.0,0.8333,,416.3,7.74,0.7907,16.79,0.2803,2.2,0.0089,0.0688,0.8746,-0.009,0.0198,-0.7335,83,random
417,3419200,11612,26,1877.7,2474.8,3.3,8.4,2.09,0.7778,0.8333,0.6667,0.0,0.7778,,323.1,5.5,0.8055,17.09,0.2838,2.24,0.012,0.0718,0.8265,-0.0067,0.0262,-0.7202,83,random
418,3427392,11636,24,1889.4,2546.7,3.2,8.2,2.04,0.6923,0.8333,0.5714,0.0,0.6923,,447.5,7.67,0.7822,16.43,0.2795,2.19,0.0091,0.0732,0.8365,-0.0079,0.0233,-0.7075,83,random
419,3435584,11651,15,1900.7,2843.9,2.9,8.4,1.76,0.8,0.6667,1.0,0.0,0.8,,329.1,6.33,0.8194,17.3,0.2875,2.27,0.0084,0.0704,0.8895,-0.0084,0.014,-0.7435,83,random
420,3443776,11667,16,1912.2,2817.7,2.9,8.5,1.75,0.8333,1.0,0.6667,0.0,0.8333,,399.4,6.62,0.8599,17.56,0.3001,2.36,0.0087,0.0872,0.8833,-0.0077,0.0188,-0.7705,83,random
421,3451968,11690,23,1923.9,2651.0,3.1,8.4,1.91,0.8,0.75,1.0,0.0,0.8,,446.9,6.61,0.8633,17.96,0.2989,2.37,0.0112,0.0817,0.8381,-0.0085,0.0225,-0.7334,84,random
422,3460160,11710,20,1935.5,2650.3,3.1,8.3,1.9,0.6667,0.6,0.75,0.0,0.6667,,450.0,7.45,0.8053,17.84,0.2795,2.24,0.0098,0.07,0.7917,-0.0081,0.0247,-0.7192,84,random
423,3468352,11728,18,1947.1,2558.2,3.2,8.4,2.04,0.6667,0.5,0.8,0.0,0.6667,,382.6,6.89,0.7775,17.14,0.2736,2.18,0.0087,0.0706,0.8909,-0.0097,0.0136,-0.6818,84,random
424,3476544,11746,18,1959.0,2495.7,3.3,8.4,2.13,0.75,0.6667,0.8,0.0,0.75,,449.0,7.33,0.7404,17.49,0.2587,2.1,0.0097,0.0629,0.8783,-0.0088,0.0148,-0.6701,84,random
425,3484736,11766,20,1971.0,2442.9,3.4,8.4,2.18,0.4545,0.2,0.6667,0.0,0.4545,,412.9,7.25,0.7988,19.31,0.2698,2.22,0.0085,0.0771,0.886,-0.0081,0.0144,-0.6773,84,random
426,3492928,11788,22,1982.8,2513.3,3.3,8.4,2.1,0.8571,0.8889,0.8,0.0,0.8571,,372.1,6.77,0.7084,17.5,0.2475,2.03,0.0106,0.0738,0.8747,-0.0093,0.0163,-0.6641,85,random
427,3501120,11806,18,1994.8,2394.4,3.4,8.2,2.23,0.7778,0.5,0.8571,0.0,0.7778,,402.9,6.83,0.768,18.12,0.2651,2.16,0.0098,0.0707,0.9071,-0.0088,0.0131,-0.6755,85,random
428,3509312,11834,28,2006.5,2426.7,3.4,8.4,2.11,0.8571,0.7778,1.0,0.0,0.8571,,427.8,7.07,0.7394,17.25,0.2597,2.09,0.0095,0.0683,0.8675,-0.0083,0.0173,-0.646,85,random
429,3517504,11859,25,2018.3,2449.3,3.3,8.4,2.15,0.8667,0.6667,1.0,0.0,0.8667,,274.8,5.04,0.7114,16.77,0.2523,2.04,0.0104,0.0848,0.8875,-0.0071,0.0169,-0.6456,85,random
430,3525696,11884,25,2030.1,2538.7,3.2,8.3,2.05,0.6923,0.5,1.0,0.0,0.6923,,338.6,5.96,0.6918,17.05,0.2439,2.0,0.0114,0.0732,0.87,-0.008,0.0204,-0.6267,85,random
431,3533888,11902,18,2041.8,2538.0,3.2,8.3,2.06,0.7,0.75,0.5,0.0,0.7,,407.6,7.22,0.7324,17.66,0.2551,2.08,0.0068,0.0593,0.8955,-0.0088,0.0153,-0.6639,86,random
432,3542080,11917,15,2053.4,2641.8,3.1,8.5,1.94,0.7778,0.6,1.0,0.0,0.7778,,395.9,7.47,0.7888,18.3,0.2713,2.2,0.0084,0.0691,0.9114,-0.0071,0.0153,-0.7226,86,random
433,3550272,11934,17,2065.0,2753.6,3.0,8.4,1.84,0.6,0.5,0.6667,0.0,0.6,,501.1,7.65,0.7828,16.69,0.2781,2.19,0.0094,0.0945,0.9059,-0.0035,0.0178,-0.705,86,random
434,3558464,11952,18,2076.5,2811.9,2.9,8.6,1.76,1.0,1.0,1.0,0.0,1.0,,524.7,8.06,0.7891,17.91,0.2735,2.2,0.0101,0.0831,0.9377,-0.0084,0.0115,-0.7166,86,random
435,3566656,11974,22,2088.3,2677.4,3.1,8.4,1.91,0.6667,0.5,1.0,0.0,0.6667,,332.5,6.09,0.8234,17.08,0.2901,2.28,0.0086,0.0878,0.913,-0.0069,0.0163,-0.7404,86,random
436,3574848,11993,19,2099.8,2843.4,2.9,8.2,1.72,1.0,1.0,1.0,0.0,1.0,,462.0,7.16,0.8223,17.44,0.2877,2.28,0.01,0.075,0.9378,-0.0087,0.0121,-0.725,87,random
437,3584832,12014,14,4.3,1988.6,4.1,7.5,3.12,1.0,1.0,1.0,0.0,1.0,,71.6,2.5,0.6176,13.76,0.2356,1.85,0.0079,0.0661,0.9453,-0.0061,0.0075,-0.5453,87,random
438,3593024,12031,17,15.7,2207.2,3.7,8.0,2.59,0.6875,0.4,0.8182,0.0,0.6875,,191.7,5.29,0.7432,16.27,0.2664,2.1,0.0071,0.0715,0.9245,-0.0043,0.0127,-0.6555,87,random
439,3601216,12054,23,27.2,2444.5,3.4,7.9,2.16,0.5714,0.4444,0.8,0.0,0.5714,,250.2,5.35,0.8169,16.82,0.2894,2.26,0.0079,0.0724,0.9375,-0.0089,0.012,-0.7383,87,random
440,3609408,12077,23,38.4,2555.8,3.2,7.8,2.07,0.6667,0.5,0.8571,0.0,0.6667,,312.6,6.61,0.7836,16.92,0.277,2.19,0.0084,0.0686,0.8457,-0.0071,0.0234,-0.684,87,random
441,3617600,12088,11,49.4,2728.2,3.0,7.9,1.89,0.5714,0.3333,0.75,0.0,0.5714,,278.5,5.27,0.8328,17.4,0.2916,2.3,0.0099,0.0898,0.9442,-0.0091,0.0108,-0.7463,88,random
442,3625792,12105,17,60.4,2803.7,2.9,8.0,1.78,0.6,0.6667,0.5,0.0,0.6,,451.4,7.0,0.9416,17.66,0.328,2.56,0.0106,0.0848,0.9231,-0.0065,0.0183,-0.8784,88,random
443,3633984,12135,30,72.0,2387.1,3.4,7.9,2.25,0.8,0.6667,1.0,0.0,0.8,,510.6,7.87,0.7963,16.17,0.2862,2.22,0.0059,0.0579,0.9161,-0.0089,0.0139,-0.7264,88,random
444,3642176,12150,15,83.4,2461.1,3.3,7.9,2.21,0.7,0.25,1.0,0.0,0.7,,342.5,6.47,0.8478,17.69,0.2951,2.33,0.0083,0.0721,0.9026,-0.0091,0.0149,-0.7282,88,random
445,3650368,12167,17,94.6,2630.1,3.1,8.0,1.97,0.6667,0.5714,1.0,0.0,0.6667,,456.9,8.0,0.9295,18.11,0.3209,2.53,0.0075,0.0686,0.9106,-0.0087,0.0147,-0.839,88,random
446,3658560,12194,27,105.8,2691.3,3.0,7.9,1.88,0.75,0.5714,1.0,0.0,0.75,,392.6,6.74,0.8686,16.88,0.3073,2.38,0.0076,0.0758,0.8748,-0.0086,0.0209,-0.7816,89,random
447,3666752,12208,14,116.8,2735.1,3.0,7.9,1.86,1.0,1.0,1.0,0.0,1.0,,424.4,7.29,0.8033,16.51,0.2865,2.23,0.0096,0.0733,0.8948,-0.007,0.0162,-0.7339,89,random
448,3674944,12229,21,127.8,2825.7,2.9,7.9,1.74,0.6667,0.3333,0.8333,0.0,0.6667,,415.6,6.67,0.8878,17.41,0.3108,2.43,0.0069,0.0659,0.9484,-0.0095,0.0095,-0.7854,89,random
449,3683136,12251,22,138.7,2863.3,2.9,7.9,1.7,0.8889,0.75,1.0,0.0,0.8889,,432.9,6.95,0.7557,16.56,0.2692,2.13,0.0123,0.0829,0.8834,-0.0063,0.0185,-0.694,89,random
450,3691328,12266,15,149.8,2659.2,3.1,8.0,1.93,1.0,1.0,1.0,0.0,1.0,,380.1,6.07,0.8174,17.54,0.2854,2.26,0.0094,0.0642,0.9181,-0.0091,0.013,-0.7174,89,random
451,3699520,12286,20,161.2,2475.3,3.3,8.0,2.14,0.8889,0.8,1.0,0.0,0.8889,,393.5,6.7,0.81,16.75,0.2874,2.25,0.0122,0.0836,0.9047,-0.009,0.0172,-0.7413,90,random
452,3707712,12306,20,172.8,2406.0,3.4,8.2,2.28,0.5714,0.25,1.0,0.0,0.5714,,445.8,7.1,0.8187,16.91,0.2895,2.27,0.0071,0.0667,0.895,-0.009,0.0189,-0.7434,90,random
453,3715904,12331,25,184.3,2581.3,3.2,7.9,2.01,0.8462,1.0,0.75,0.0,0.8462,,387.5,6.76,0.8374,16.86,0.2964,2.31,0.0095,0.0747,0.8945,-0.0103,0.017,-0.7516,90,random
454,3724096,12353,22,196.0,2223.7,3.7,7.8,2.54,0.5556,0.75,0.4,0.0,0.5556,,439.0,7.27,0.7575,16.38,0.2709,2.13,0.0159,0.0887,0.8776,-0.0096,0.0193,-0.6694,90,random
455,3732288,12371,18,207.5,2302.0,3.6,8.1,2.4,0.8,0.8,0.8,0.0,0.8,,340.0,6.39,0.7484,16.6,0.2664,2.11,0.0096,0.0763,0.9173,-0.0106,0.0163,-0.7122,90,random
